timestamp,api,team,env,method,endpoint,status_code,error_type,root_cause,latency_ms
2024-01-01 00:21:40,auth-api,team-beta,prod,DELETE,/v1/paper,429,RateLimit,Too many requests,6359
2024-01-01 00:21:45,payment-api,team-beta,staging,POST,/v1/approach,401,ClientError,Schema validation error,4957
2024-01-01 00:17:28,inventory-api,team-delta,dev,PUT,/v1/only,500,ServerError,Internal service crash,4693
2024-01-01 00:17:32,auth-api,team-beta,dev,DELETE,/v1/billion,401,ClientError,Schema validation error,6138
2024-01-01 00:04:24,auth-api,team-alpha,prod,POST,/v1/audience,401,AuthError,Missing authorization scope,633
2024-01-01 00:13:15,payment-api,team-beta,prod,GET,/v1/hope,429,RateLimit,Burst traffic detected,1760
2024-01-01 00:17:44,inventory-api,team-gamma,staging,GET,/v1/beat,429,RateLimit,Burst traffic detected,2458
2024-01-01 00:13:21,payment-api,team-delta,prod,PUT,/v1/issue,401,ClientError,Invalid request,6970
2024-01-01 00:04:28,payment-api,team-gamma,prod,GET,/v1/partner,401,ClientError,Missing parameter,1194
2024-01-01 00:13:27,order-api,team-delta,dev,GET,/v1/up,401,AuthError,Expired token,5355
2024-01-01 00:22:30,user-api,team-beta,staging,DELETE,/v1/popular,400,ClientError,Schema validation error,4485
2024-01-01 00:13:33,user-api,team-gamma,dev,PUT,/v1/arrive,503,ServerError,Database failure,5341
2024-01-01 00:13:36,order-api,team-delta,dev,PUT,/v1/place,500,ServerError,Null pointer exception,4109
2024-01-01 00:09:06,payment-api,team-alpha,staging,DELETE,/v1/who,401,ClientError,Missing parameter,2544
2024-01-01 00:04:34,auth-api,team-beta,staging,GET,/v1/action,401,ClientError,Missing parameter,622
2024-01-01 00:22:55,inventory-api,team-gamma,prod,GET,/v1/paper,429,RateLimit,Burst traffic detected,7778
2024-01-01 00:09:12,inventory-api,team-gamma,prod,DELETE,/v1/dog,429,RateLimit,Too many requests,4550
2024-01-01 00:13:51,auth-api,team-alpha,dev,GET,/v1/mean,400,ClientError,Missing parameter,1710
2024-01-01 00:09:16,user-api,team-beta,staging,POST,/v1/world,404,ClientError,Invalid request,3798
2024-01-01 00:13:57,user-api,team-alpha,staging,DELETE,/v1/mother,403,ClientError,Invalid request,3041
2024-01-01 00:23:20,order-api,team-gamma,prod,POST,/v1/for,403,ClientError,Missing parameter,4968
2024-01-01 00:04:41,payment-api,team-delta,staging,DELETE,/v1/as,503,ServerError,Null pointer exception,3609
2024-01-01 00:14:06,inventory-api,team-alpha,staging,GET,/v1/improve,400,ClientError,Invalid request,7673
2024-01-01 00:23:35,inventory-api,team-beta,staging,DELETE,/v1/director,503,ServerError,Database failure,7454
2024-01-01 00:04:44,user-api,team-beta,dev,POST,/v1/strong,401,ClientError,Missing parameter,3202
2024-01-01 00:09:30,payment-api,team-alpha,dev,GET,/v1/my,403,ClientError,Invalid request,4340
2024-01-01 00:04:46,order-api,team-delta,staging,PUT,/v1/necessary,400,ClientError,Invalid request,1224
2024-01-01 00:23:55,order-api,team-delta,prod,GET,/v1/me,403,ClientError,Schema validation error,1464
2024-01-01 00:24:00,user-api,team-alpha,prod,PUT,/v1/executive,504,Timeout,Gateway timeout,6809
2024-01-01 00:24:05,payment-api,team-alpha,prod,DELETE,/v1/or,401,AuthError,Invalid token,422
2024-01-01 00:04:50,user-api,team-delta,dev,DELETE,/v1/fast,500,ServerError,Internal service crash,3524
2024-01-01 00:04:51,order-api,team-alpha,dev,GET,/v1/stuff,404,ClientError,Schema validation error,2387
2024-01-01 00:09:44,order-api,team-alpha,prod,DELETE,/v1/seven,403,ClientError,Missing parameter,7298
2024-01-01 00:04:53,payment-api,team-alpha,staging,POST,/v1/well,401,AuthError,Invalid token,2683
2024-01-01 00:14:42,inventory-api,team-beta,prod,PUT,/v1/like,504,Timeout,Slow network,6329
2024-01-01 00:24:35,inventory-api,team-beta,prod,DELETE,/v1/see,401,AuthError,Missing authorization scope,7176
2024-01-01 00:04:56,user-api,team-gamma,dev,POST,/v1/professor,504,Timeout,Slow network,5394
2024-01-01 00:09:54,order-api,team-beta,dev,POST,/v1/piece,401,AuthError,Invalid token,2548
2024-01-01 00:19:52,user-api,team-beta,dev,PUT,/v1/experience,429,RateLimit,Burst traffic detected,3538
2024-01-01 00:19:56,user-api,team-beta,prod,GET,/v1/catch,400,ClientError,Invalid request,2999
2024-01-01 00:25:00,user-api,team-beta,staging,GET,/v1/time,403,ClientError,Schema validation error,5644
2024-01-01 00:15:03,user-api,team-beta,prod,PUT,/v1/series,400,ClientError,Schema validation error,2530
2024-01-01 00:05:02,user-api,team-delta,staging,PUT,/v1/sit,500,ServerError,Internal service crash,7149
2024-01-01 00:25:15,payment-api,team-delta,staging,GET,/v1/main,504,Timeout,Upstream timeout,5980
2024-01-01 00:15:12,order-api,team-beta,dev,PUT,/v1/together,400,ClientError,Invalid request,619
2024-01-01 00:05:05,payment-api,team-beta,staging,GET,/v1/upon,401,ClientError,Schema validation error,3023
2024-01-01 00:15:18,inventory-api,team-delta,prod,PUT,/v1/glass,401,AuthError,Missing authorization scope,3935
2024-01-01 00:25:35,payment-api,team-delta,prod,PUT,/v1/cause,502,ServerError,Database failure,3089
2024-01-01 00:10:16,inventory-api,team-beta,dev,DELETE,/v1/catch,401,AuthError,Invalid token,6220
2024-01-01 00:10:18,inventory-api,team-gamma,dev,PUT,/v1/once,401,ClientError,Missing parameter,2292
2024-01-01 00:10:20,auth-api,team-delta,staging,GET,/v1/former,504,Timeout,Gateway timeout,4491
2024-01-01 00:20:44,payment-api,team-delta,dev,DELETE,/v1/spring,504,Timeout,Gateway timeout,7332
2024-01-01 00:26:00,inventory-api,team-gamma,prod,GET,/v1/PM,504,Timeout,Upstream timeout,4007
2024-01-01 00:15:39,inventory-api,team-gamma,dev,PUT,/v1/do,403,ClientError,Missing parameter,6035
2024-01-01 00:26:10,inventory-api,team-delta,prod,GET,/v1/impact,401,ClientError,Schema validation error,6228
2024-01-01 00:26:15,order-api,team-beta,prod,POST,/v1/tonight,404,ClientError,Invalid request,694
2024-01-01 00:05:16,inventory-api,team-beta,prod,DELETE,/v1/try,500,ServerError,Internal service crash,1662
2024-01-01 00:15:51,payment-api,team-beta,staging,DELETE,/v1/direction,403,ClientError,Schema validation error,6998
2024-01-01 00:10:36,order-api,team-beta,prod,POST,/v1/standard,401,AuthError,Missing authorization scope,4573
2024-01-01 00:05:19,order-api,team-gamma,prod,PUT,/v1/would,404,ClientError,Missing parameter,4374
2024-01-01 00:26:40,order-api,team-beta,dev,POST,/v1/travel,429,RateLimit,Too many requests,752
2024-01-01 00:10:42,order-api,team-alpha,prod,GET,/v1/whose,502,ServerError,Null pointer exception,5973
2024-01-01 00:05:22,user-api,team-alpha,prod,PUT,/v1/success,404,ClientError,Invalid request,6773
2024-01-01 00:05:23,auth-api,team-alpha,dev,PUT,/v1/first,500,ServerError,Database failure,1353
2024-01-01 00:27:00,payment-api,team-beta,prod,DELETE,/v1/according,401,ClientError,Schema validation error,7722
2024-01-01 00:27:05,inventory-api,team-delta,staging,POST,/v1/out,400,ClientError,Invalid request,4536
2024-01-01 00:16:18,payment-api,team-beta,staging,PUT,/v1/trouble,503,ServerError,Database failure,1394
2024-01-01 00:27:15,inventory-api,team-gamma,prod,GET,/v1/meeting,429,RateLimit,Burst traffic detected,7232
2024-01-01 00:16:24,payment-api,team-delta,dev,POST,/v1/vote,403,ClientError,Invalid request,4295
2024-01-01 00:27:25,payment-api,team-gamma,dev,DELETE,/v1/your,502,ServerError,Internal service crash,2395
2024-01-01 00:05:30,auth-api,team-alpha,dev,POST,/v1/really,500,ServerError,Database failure,6393
2024-01-01 00:16:33,inventory-api,team-delta,staging,POST,/v1/prepare,401,AuthError,Missing authorization scope,5931
2024-01-01 00:27:40,payment-api,team-beta,prod,DELETE,/v1/before,404,ClientError,Invalid request,2813
2024-01-01 00:16:39,order-api,team-alpha,prod,DELETE,/v1/color,400,ClientError,Schema validation error,428
2024-01-01 00:11:08,user-api,team-beta,prod,POST,/v1/fish,500,ServerError,Internal service crash,3763
2024-01-01 00:16:45,order-api,team-delta,prod,POST,/v1/require,400,ClientError,Invalid request,3233
2024-01-01 00:11:12,auth-api,team-beta,staging,DELETE,/v1/about,404,ClientError,Schema validation error,1445
2024-01-01 00:05:37,order-api,team-beta,prod,GET,/v1/former,502,ServerError,Internal service crash,927
2024-01-01 00:16:54,order-api,team-beta,staging,POST,/v1/wonder,429,RateLimit,Burst traffic detected,7242
2024-01-01 00:05:39,inventory-api,team-beta,prod,GET,/v1/lawyer,401,AuthError,Invalid token,114
2024-01-01 00:28:20,order-api,team-delta,staging,GET,/v1/list,502,ServerError,Database failure,3990
2024-01-01 00:22:44,inventory-api,team-beta,staging,GET,/v1/deal,400,ClientError,Invalid request,4760
2024-01-01 00:17:06,inventory-api,team-beta,dev,POST,/v1/provide,401,AuthError,Expired token,727
2024-01-01 00:22:52,auth-api,team-beta,staging,POST,/v1/star,429,RateLimit,Too many requests,6433
2024-01-01 00:28:40,order-api,team-gamma,staging,PUT,/v1/use,503,ServerError,Null pointer exception,4567
2024-01-01 00:17:15,inventory-api,team-beta,staging,POST,/v1/discussion,429,RateLimit,Burst traffic detected,1024
2024-01-01 00:23:04,inventory-api,team-gamma,prod,GET,/v1/no,404,ClientError,Missing parameter,5973
2024-01-01 00:23:08,user-api,team-gamma,prod,DELETE,/v1/after,502,ServerError,Database failure,6839
2024-01-01 00:29:00,payment-api,team-delta,staging,POST,/v1/window,500,ServerError,Null pointer exception,6663
2024-01-01 00:23:16,user-api,team-beta,prod,DELETE,/v1/little,401,AuthError,Expired token,3071
2024-01-01 00:11:40,payment-api,team-alpha,prod,PUT,/v1/help,400,ClientError,Invalid request,5336
2024-01-01 00:11:42,payment-api,team-delta,staging,POST,/v1/indeed,403,ClientError,Schema validation error,5816
2024-01-01 00:29:20,user-api,team-delta,dev,PUT,/v1/often,500,ServerError,Internal service crash,613
2024-01-01 00:29:25,auth-api,team-gamma,dev,GET,/v1/or,502,ServerError,Internal service crash,2823
2024-01-01 00:23:36,payment-api,team-delta,staging,GET,/v1/democratic,403,ClientError,Invalid request,5550
2024-01-01 00:05:55,order-api,team-beta,dev,GET,/v1/hard,400,ClientError,Invalid request,2383
2024-01-01 00:29:40,order-api,team-beta,prod,DELETE,/v1/sit,400,ClientError,Missing parameter,7879
2024-01-01 00:23:48,auth-api,team-alpha,staging,POST,/v1/black,401,ClientError,Missing parameter,6145
2024-01-01 00:23:52,auth-api,team-beta,prod,POST,/v1/walk,400,ClientError,Invalid request,1027
2024-01-01 00:29:55,auth-api,team-beta,prod,GET,/v1/available,401,ClientError,Schema validation error,1328
2024-01-01 00:30:00,inventory-api,team-delta,dev,PUT,/v1/ask,404,ClientError,Missing parameter,3305
2024-01-01 00:24:04,user-api,team-alpha,staging,DELETE,/v1/outside,403,ClientError,Invalid request,5174
2024-01-01 00:24:08,payment-api,team-gamma,dev,PUT,/v1/all,503,ServerError,Null pointer exception,5357
2024-01-01 00:18:09,inventory-api,team-beta,staging,POST,/v1/forget,400,ClientError,Missing parameter,5572
2024-01-01 00:24:16,auth-api,team-delta,prod,POST,/v1/share,502,ServerError,Null pointer exception,1154
2024-01-01 00:18:15,payment-api,team-delta,dev,DELETE,/v1/senior,403,ClientError,Invalid request,4675
2024-01-01 00:24:24,inventory-api,team-delta,prod,POST,/v1/kitchen,504,Timeout,Gateway timeout,2097
2024-01-01 00:06:07,order-api,team-beta,staging,PUT,/v1/performance,403,ClientError,Schema validation error,5902
2024-01-01 00:30:40,payment-api,team-beta,prod,GET,/v1/benefit,401,AuthError,Missing authorization scope,7743
2024-01-01 00:18:27,inventory-api,team-delta,prod,PUT,/v1/voice,403,ClientError,Missing parameter,924
2024-01-01 00:30:50,payment-api,team-delta,prod,PUT,/v1/let,401,ClientError,Schema validation error,4925
2024-01-01 00:12:22,payment-api,team-gamma,prod,GET,/v1/range,404,ClientError,Missing parameter,3677
2024-01-01 00:24:48,inventory-api,team-beta,staging,PUT,/v1/hold,401,ClientError,Invalid request,4485
2024-01-01 00:31:05,payment-api,team-gamma,prod,PUT,/v1/world,502,ServerError,Null pointer exception,911
2024-01-01 00:06:14,payment-api,team-alpha,prod,POST,/v1/sport,403,ClientError,Missing parameter,6782
2024-01-01 00:06:15,auth-api,team-gamma,prod,PUT,/v1/account,400,ClientError,Missing parameter,490
2024-01-01 00:18:48,inventory-api,team-gamma,dev,GET,/v1/I,404,ClientError,Schema validation error,1858
2024-01-01 00:18:51,payment-api,team-beta,dev,PUT,/v1/appear,502,ServerError,Database failure,3437
2024-01-01 00:18:54,auth-api,team-delta,staging,DELETE,/v1/eye,503,ServerError,Database failure,7675
2024-01-01 00:06:19,payment-api,team-beta,prod,PUT,/v1/agency,504,Timeout,Upstream timeout,3665
2024-01-01 00:12:40,user-api,team-alpha,dev,DELETE,/v1/hour,502,ServerError,Internal service crash,2764
2024-01-01 00:31:45,inventory-api,team-beta,staging,PUT,/v1/true,502,ServerError,Internal service crash,7617
2024-01-01 00:06:22,auth-api,team-gamma,staging,PUT,/v1/fish,500,ServerError,Database failure,6839
2024-01-01 00:06:23,user-api,team-alpha,dev,POST,/v1/environmental,403,ClientError,Invalid request,6082
2024-01-01 00:19:12,order-api,team-gamma,prod,PUT,/v1/blood,504,Timeout,Gateway timeout,779
2024-01-01 00:12:50,payment-api,team-delta,dev,PUT,/v1/forget,502,ServerError,Null pointer exception,361
2024-01-01 00:12:52,payment-api,team-beta,dev,POST,/v1/require,502,ServerError,Internal service crash,5997
2024-01-01 00:19:21,user-api,team-alpha,staging,GET,/v1/image,504,Timeout,Slow network,6972
2024-01-01 00:32:20,payment-api,team-gamma,prod,DELETE,/v1/campaign,400,ClientError,Schema validation error,5897
2024-01-01 00:32:25,auth-api,team-beta,staging,POST,/v1/inside,429,RateLimit,Burst traffic detected,5475
2024-01-01 00:26:00,payment-api,team-alpha,prod,DELETE,/v1/range,404,ClientError,Invalid request,6483
2024-01-01 00:26:04,payment-api,team-gamma,prod,POST,/v1/imagine,500,ServerError,Internal service crash,721
2024-01-01 00:32:40,order-api,team-gamma,staging,GET,/v1/suffer,401,AuthError,Expired token,7751
2024-01-01 00:26:12,auth-api,team-gamma,dev,PUT,/v1/arrive,401,ClientError,Invalid request,7327
2024-01-01 00:32:50,user-api,team-gamma,dev,POST,/v1/blood,502,ServerError,Internal service crash,7665
2024-01-01 00:32:55,payment-api,team-alpha,prod,PUT,/v1/fire,504,Timeout,Upstream timeout,243
2024-01-01 00:33:00,inventory-api,team-gamma,prod,POST,/v1/hit,504,Timeout,Upstream timeout,3389
2024-01-01 00:26:28,payment-api,team-gamma,prod,PUT,/v1/yourself,502,ServerError,Internal service crash,964
2024-01-01 00:13:16,payment-api,team-alpha,prod,DELETE,/v1/ago,403,ClientError,Schema validation error,7039
2024-01-01 00:33:15,order-api,team-gamma,staging,GET,/v1/explain,503,ServerError,Database failure,968
2024-01-01 00:13:20,inventory-api,team-delta,prod,DELETE,/v1/yet,500,ServerError,Null pointer exception,202
2024-01-01 00:13:22,payment-api,team-beta,prod,POST,/v1/fast,400,ClientError,Invalid request,7704
2024-01-01 00:33:30,auth-api,team-alpha,staging,GET,/v1/strategy,401,ClientError,Schema validation error,956
2024-01-01 00:26:52,payment-api,team-alpha,prod,POST,/v1/produce,504,Timeout,Slow network,7244
2024-01-01 00:20:12,order-api,team-beta,staging,PUT,/v1/member,400,ClientError,Schema validation error,6487
2024-01-01 00:13:30,order-api,team-gamma,staging,DELETE,/v1/I,504,Timeout,Upstream timeout,2627
2024-01-01 00:06:46,auth-api,team-gamma,staging,POST,/v1/security,404,ClientError,Schema validation error,7929
2024-01-01 00:33:55,user-api,team-alpha,dev,POST,/v1/way,502,ServerError,Database failure,5440
2024-01-01 00:13:36,auth-api,team-gamma,prod,POST,/v1/perhaps,429,RateLimit,Burst traffic detected,3519
2024-01-01 00:06:49,auth-api,team-gamma,staging,PUT,/v1/cell,404,ClientError,Invalid request,3468
2024-01-01 00:20:30,user-api,team-delta,prod,PUT,/v1/follow,404,ClientError,Invalid request,7406
2024-01-01 00:20:33,order-api,team-gamma,dev,POST,/v1/herself,503,ServerError,Database failure,7231
2024-01-01 00:20:36,payment-api,team-gamma,dev,PUT,/v1/include,504,Timeout,Upstream timeout,2315
2024-01-01 00:27:32,order-api,team-delta,dev,GET,/v1/mention,504,Timeout,Upstream timeout,1560
2024-01-01 00:13:48,order-api,team-alpha,dev,POST,/v1/last,401,ClientError,Missing parameter,238
2024-01-01 00:06:55,user-api,team-delta,dev,GET,/v1/other,401,AuthError,Missing authorization scope,5459
2024-01-01 00:27:44,inventory-api,team-alpha,prod,POST,/v1/drug,401,ClientError,Schema validation error,6398
2024-01-01 00:34:45,user-api,team-gamma,staging,DELETE,/v1/machine,504,Timeout,Gateway timeout,6819
2024-01-01 00:13:56,payment-api,team-alpha,dev,DELETE,/v1/skill,504,Timeout,Slow network,2174
2024-01-01 00:27:56,payment-api,team-beta,dev,PUT,/v1/him,401,ClientError,Schema validation error,1313
2024-01-01 00:14:00,inventory-api,team-beta,dev,GET,/v1/activity,403,ClientError,Invalid request,5952
2024-01-01 00:07:01,payment-api,team-delta,prod,PUT,/v1/social,504,Timeout,Gateway timeout,4903
2024-01-01 00:07:02,payment-api,team-delta,dev,GET,/v1/far,502,ServerError,Internal service crash,6909
2024-01-01 00:14:06,inventory-api,team-beta,dev,PUT,/v1/along,500,ServerError,Internal service crash,5112
2024-01-01 00:14:08,order-api,team-beta,prod,GET,/v1/since,400,ClientError,Missing parameter,4261
2024-01-01 00:14:10,payment-api,team-alpha,prod,POST,/v1/western,503,ServerError,Database failure,2973
2024-01-01 00:21:18,user-api,team-alpha,dev,POST,/v1/bring,429,RateLimit,Burst traffic detected,1474
2024-01-01 00:28:28,payment-api,team-delta,prod,DELETE,/v1/easy,401,ClientError,Invalid request,5258
2024-01-01 00:14:16,payment-api,team-alpha,staging,PUT,/v1/provide,429,RateLimit,Too many requests,3397
2024-01-01 00:28:36,payment-api,team-delta,dev,POST,/v1/seek,401,AuthError,Missing authorization scope,3008
2024-01-01 00:14:20,user-api,team-gamma,prod,GET,/v1/window,400,ClientError,Missing parameter,1652
2024-01-01 00:35:55,user-api,team-beta,dev,DELETE,/v1/market,429,RateLimit,Too many requests,5762
2024-01-01 00:36:00,inventory-api,team-beta,prod,DELETE,/v1/exist,503,ServerError,Null pointer exception,1551
2024-01-01 00:21:39,payment-api,team-alpha,prod,PUT,/v1/available,504,Timeout,Gateway timeout,7601
2024-01-01 00:21:42,order-api,team-beta,dev,POST,/v1/stage,404,ClientError,Invalid request,3260
2024-01-01 00:21:45,user-api,team-beta,prod,PUT,/v1/five,404,ClientError,Invalid request,7566
2024-01-01 00:14:32,inventory-api,team-delta,staging,PUT,/v1/our,500,ServerError,Null pointer exception,1953
2024-01-01 00:29:08,order-api,team-gamma,prod,GET,/v1/easy,504,Timeout,Gateway timeout,4907
2024-01-01 00:36:30,payment-api,team-delta,dev,GET,/v1/community,404,ClientError,Invalid request,3457
2024-01-01 00:07:19,inventory-api,team-beta,prod,GET,/v1/forward,404,ClientError,Missing parameter,1346
2024-01-01 00:14:40,order-api,team-beta,prod,DELETE,/v1/raise,429,RateLimit,Burst traffic detected,7928
2024-01-01 00:36:45,order-api,team-beta,prod,POST,/v1/charge,429,RateLimit,Burst traffic detected,1728
